pair,timestamp,candle_index,rsi,ma_gap_pct,entry_price,exit_price,pct_change,action,raw_confidence,calibrated_confidence,was_correct,n_retrieved,n_retrieved_graded
BTC/USDT,1784973600.0,750,40.57,-0.5401,64070.0,64214.04,0.2248166068362742,SELL,48,39,False,3,3
BTC/USDT,1784977200.0,751,40.37,-0.4758,64064.01,64182.0,0.18417517105157474,SELL,47,39,False,3,3
BTC/USDT,1784980800.0,752,43.39,-0.3951,64123.8,64206.6,0.12912522339598656,SELL,46,58,False,3,3
BTC/USDT,1784984400.0,753,45.77,-0.313,64172.0,64267.4,0.1486629682727692,SELL,45,38,False,3,3
BTC/USDT,1784988000.0,754,47.84,-0.2516,64214.04,64415.99,0.31449508549843164,SELL,44,18,False,3,3
BTC/USDT,1784991600.0,755,46.39,-0.1787,64182.0,64388.38,0.3215543298744155,SELL,43,17,False,3,3
BTC/USDT,1784995200.0,756,47.7,-0.1095,64206.6,64339.75,0.20737743471855147,SELL,42,57,False,3,3
BTC/USDT,1784998800.0,757,50.89,-0.026,64267.4,64344.02,0.11922063129984307,SELL,40,36,False,3,3
BTC/USDT,1785002400.0,758,57.69,0.0771,64415.99,64412.0,-0.00619411422536231,BUY,41,16,False,3,3
BTC/USDT,1785006000.0,759,56.13,0.1256,64388.38,64375.0,-0.020780146976826223,BUY,42,17,False,3,3
BTC/USDT,1785009600.0,760,53.4,0.1528,64339.75,64506.99,0.2599326233005226,BUY,42,37,False,3,3
BTC/USDT,1785013200.0,761,53.62,0.1835,64344.02,64462.0,0.18335814268366074,BUY,43,46,False,3,2
BTC/USDT,1785016800.0,762,56.99,0.2048,64412.0,64527.56,0.17940756380798248,BUY,43,17,False,3,3
BTC/USDT,1785020400.0,763,54.66,0.2262,64375.0,64557.0,0.28271844660194173,BUY,43,46,False,3,2
BTC/USDT,1785024000.0,764,60.82,0.2597,64506.99,64530.06,0.03576356608795374,BUY,44,38,False,3,3
BTC/USDT,1785027600.0,765,57.93,0.291,64462.0,64417.69,-0.06873817132573869,BUY,44,58,False,3,3
BTC/USDT,1785031200.0,766,60.85,0.3223,64527.56,64438.0,-0.1387934085838635,BUY,45,22,False,3,2
BTC/USDT,1785034800.0,767,62.12,0.3465,64557.0,64370.0,-0.28966649627461005,BUY,45,38,False,3,3
BTC/USDT,1785038400.0,768,60.19,0.3455,64530.06,64480.01,-0.07756075230674764,BUY,45,48,False,3,2
BTC/USDT,1785042000.0,769,52.84,0.3356,64417.69,64538.0,0.1867654676844166,BUY,45,18,False,3,3
BTC/USDT,1785045600.0,770,53.93,0.3319,64438.0,64515.4,0.1201154598218465,BUY,45,18,False,3,3
BTC/USDT,1785049200.0,771,49.77,0.3202,64370.0,64507.35,0.21337579617834168,BUY,45,18,False,3,3
BTC/USDT,1785052800.0,772,55.73,0.3085,64480.01,64466.67,-0.020688582399419266,BUY,45,18,False,3,3
BTC/USDT,1785056400.0,773,58.52,0.3103,64538.0,64518.0,-0.030989494561343707,BUY,45,78,False,3,3
BTC/USDT,1785060000.0,774,57.01,0.2943,64515.4,64712.99,0.30626796082795193,BUY,44,38,False,3,3
BTC/USDT,1785063600.0,775,56.45,0.2762,64507.35,64768.0,0.4040624828023496,BUY,44,22,False,3,2
BTC/USDT,1785067200.0,776,53.59,0.243,64466.67,64734.17,0.4149431016058375,BUY,44,18,False,3,3
BTC/USDT,1785070800.0,777,56.58,0.2102,64518.0,64697.2,0.27775194519358487,BUY,43,17,False,3,3
BTC/USDT,1785074400.0,778,65.63,0.1952,64712.99,64734.38,0.033053641934949106,BUY,43,37,False,3,3
BTC/USDT,1785078000.0,779,67.68,0.2098,64768.0,64695.52,-0.11190711462451088,BUY,43,37,False,3,3
BTC/USDT,1785081600.0,780,65.11,0.2213,64734.17,64649.04,-0.13150705415702,BUY,43,22,False,3,2
BTC/USDT,1785085200.0,781,62.33,0.2393,64697.2,64858.02,0.24857335402459413,BUY,44,38,False,3,3
BTC/USDT,1785088800.0,782,64.0,0.2471,64734.38,65412.68,1.0478203390532248,BUY,44,22,True,3,2
BTC/USDT,1785092400.0,783,60.96,0.2444,64695.52,65399.99,1.0889007461413112,BUY,44,38,True,3,3
BTC/USDT,1785096000.0,784,57.45,0.2426,64649.04,65131.95,0.7469716487669363,BUY,44,18,True,3,3
BTC/USDT,1785099600.0,785,66.73,0.2619,64858.02,65206.21,0.5368495677173036,BUY,44,38,True,3,3
BTC/USDT,1785103200.0,786,79.5,0.346,65412.68,65172.0,-0.3679408946399999,HOLD,45,78,True,3,3
BTC/USDT,1785106800.0,787,78.76,0.4239,65399.99,65284.0,-0.1773547671796249,HOLD,45,72,True,3,2
BTC/USDT,1785110400.0,788,64.92,0.4516,65131.95,65282.8,0.2316067613513887,BUY,47,39,False,3,3
BTC/USDT,1785114000.0,789,66.67,0.4771,65206.21,65468.38,0.4020629323495389,BUY,47,39,False,3,3
BTC/USDT,1785117600.0,790,65.06,0.5017,65172.0,65416.76,0.37556005646597007,BUY,48,59,False,3,3
BTC/USDT,1785121200.0,791,67.8,0.5437,65284.0,65221.99,-0.09498498866491335,BUY,48,39,False,3,3
BTC/USDT,1785124800.0,792,67.74,0.5833,65282.8,65162.98,-0.1835399216945347,BUY,49,24,False,3,2
BTC/USDT,1785128400.0,793,71.96,0.6461,65468.38,65262.17,-0.3149764817763921,HOLD,45,78,True,3,3
BTC/USDT,1785132000.0,794,69.24,0.7174,65416.76,65333.35,-0.12750555056533447,BUY,51,40,False,3,3
BTC/USDT,1785135600.0,795,60.04,0.7342,65221.99,65100.79,-0.1858268967260844,BUY,51,60,False,3,3
BTC/USDT,1785139200.0,796,57.55,0.6628,65162.98,65086.0,-0.1181345604513532,BUY,50,40,False,3,3
BTC/USDT,1785142800.0,797,60.52,0.6051,65262.17,65217.37,-0.06864620039449444,BUY,49,20,False,3,3
BTC/USDT,1785146400.0,798,62.54,0.5946,65333.35,64687.45,-0.9886221967800541,BUY,49,20,False,3,3
BTC/USDT,1785150000.0,799,52.98,0.5431,65100.79,64554.01,-0.8398976417951285,BUY,48,39,False,3,3
BTC/USDT,1785153600.0,800,52.43,0.4964,65086.0,64898.52,-0.2880496573763992,BUY,47,48,False,3,2
BTC/USDT,1785157200.0,801,56.72,0.4425,65217.37,65019.81,-0.3029254322889821,BUY,47,39,False,3,3
BTC/USDT,1785160800.0,802,40.76,0.3401,64687.45,64878.0,0.2945702759963531,BUY,45,18,False,3,3
BTC/USDT,1785164400.0,803,37.87,0.1986,64554.01,64984.0,0.6660933999297611,BUY,43,37,True,3,3
BTC/USDT,1785168000.0,804,48.1,0.0992,64898.52,64960.65,0.09573407837344312,BUY,41,56,False,3,3
BTC/USDT,1785171600.0,805,51.15,0.0417,65019.81,64821.25,-0.305383851475416,BUY,41,36,False,3,3
BTC/USDT,1785175200.0,806,47.63,-0.0232,64878.0,63792.0,-1.6739110330158142,SELL,40,36,True,3,3
BTC/USDT,1785178800.0,807,50.38,-0.0898,64984.0,63755.86,-1.8899113627969952,SELL,41,36,True,3,3
BTC/USDT,1785182400.0,808,49.76,-0.1598,64960.65,63487.88,-2.2671725113588055,SELL,42,37,True,3,3
BTC/USDT,1785186000.0,809,46.11,-0.2055,64821.25,63230.83,-2.453547254951113,SELL,43,37,True,3,3
BTC/USDT,1785189600.0,810,29.12,-0.3563,63792.0,63185.59,-0.950605091547535,HOLD,45,58,False,3,3
BTC/USDT,1785193200.0,811,28.72,-0.5331,63755.86,63343.83,-0.6462621631956637,HOLD,45,58,False,3,3
BTC/USDT,1785196800.0,812,25.88,-0.6542,63487.88,63350.95,-0.21567896108674647,HOLD,45,58,True,3,3
BTC/USDT,1785200400.0,813,23.48,-0.7834,63230.83,63451.61,0.3491651145493406,HOLD,45,72,True,3,2
BTC/USDT,1785204000.0,814,23.08,-0.9729,63185.59,63640.63,0.7201642019960578,HOLD,45,48,False,3,2
BTC/USDT,1785207600.0,815,27.77,-1.1544,63343.83,63505.99,0.25599967668515816,HOLD,45,58,True,3,3
BTC/USDT,1785211200.0,816,27.99,-1.2854,63350.95,63428.08,0.12175034470675603,HOLD,45,22,True,3,2
BTC/USDT,1785214800.0,817,31.08,-1.4233,63451.61,63393.99,-0.0908093585017033,SELL,61,24,False,3,3
BTC/USDT,1785218400.0,818,36.59,-1.5517,63640.63,63473.47,-0.2626623903628802,SELL,63,25,False,3,3
BTC/USDT,1785222000.0,819,34.48,-1.669,63505.99,63450.0,-0.0881649116878549,SELL,65,43,False,3,1
BTC/USDT,1785225600.0,820,33.28,-1.6368,63428.08,63546.65,0.1869361330186878,SELL,65,43,False,3,1
BTC/USDT,1785229200.0,821,32.74,-1.5968,63393.99,63104.0,-0.45744083942341845,SELL,64,43,False,3,1
BTC/USDT,1785232800.0,822,35.36,-1.5069,63473.47,63412.45,-0.09613465279274014,SELL,63,32,False,3,2
BTC/USDT,1785236400.0,823,34.93,-1.3697,63450.0,63928.47,0.7540898345153683,SELL,61,30,False,3,2
BTC/USDT,1785240000.0,824,38.27,-1.2178,63546.65,64043.26,0.7814888747085811,SELL,58,23,False,3,3
BTC/USDT,1785243600.0,825,30.53,-1.1465,63104.0,63685.88,0.9220968559837686,SELL,57,43,False,3,3
BTC/USDT,1785247200.0,826,39.68,-1.0469,63412.45,63734.49,0.507849799211355,SELL,56,42,False,3,3
BTC/USDT,1785250800.0,827,51.26,-0.9039,63928.47,63904.0,-0.03827715570230472,SELL,54,62,False,3,3
BTC/USDT,1785254400.0,828,53.4,-0.7744,64043.26,63917.55,-0.1962891957717317,SELL,52,61,False,3,3
BTC/USDT,1785258000.0,829,46.54,-0.6731,63685.88,63972.44,0.4499584523288443,SELL,50,20,False,3,3
BTC/USDT,1785261600.0,830,47.53,-0.5552,63734.49,63783.71,0.07722663192252918,SELL,48,19,False,3,3
BTC/USDT,1785265200.0,831,50.93,-0.4073,63904.0,63915.0,0.017213319979969957,SELL,46,18,False,3,3
BTC/USDT,1785268800.0,832,51.2,-0.2977,63917.55,63953.99,0.057010946132940096,SELL,44,18,False,3,3
BTC/USDT,1785272400.0,833,52.36,-0.1856,63972.44,63705.06,-0.4179612345566382,SELL,43,57,False,3,3
BTC/USDT,1785276000.0,834,48.14,-0.0903,63783.71,63979.96,0.3076804406642386,SELL,41,16,False,3,3
BTC/USDT,1785279600.0,835,51.09,0.0946,63915.0,63753.03,-0.2534146913870002,BUY,41,36,False,3,3
BTC/USDT,1785283200.0,836,51.96,0.2279,63953.99,63968.34,0.022438005822621145,BUY,43,17,False,3,3
BTC/USDT,1785286800.0,837,46.28,0.2599,63705.06,64067.32,0.5686518464938296,BUY,44,38,True,3,3
BTC/USDT,1785290400.0,838,52.46,0.3014,63979.96,64435.62,0.7121917550433035,BUY,45,18,True,3,3
BTC/USDT,1785294000.0,839,47.59,0.3681,63753.03,64561.0,1.2673436854687554,BUY,46,18,True,3,3
BTC/USDT,1785297600.0,840,52.13,0.3956,63968.34,64417.31,0.7018628277676131,BUY,46,18,True,3,3
BTC/USDT,1785301200.0,841,54.1,0.4049,64067.32,64698.0,0.9844020321124721,BUY,46,18,True,3,3
BTC/USDT,1785304800.0,842,60.6,0.4364,64435.62,64469.83,0.05309175266723456,BUY,47,19,False,3,3
BTC/USDT,1785308400.0,843,62.54,0.4589,64561.0,64507.54,-0.08280540883815171,BUY,47,39,False,3,3
BTC/USDT,1785312000.0,844,58.95,0.4936,64417.31,64276.81,-0.2181090765820554,BUY,47,19,False,3,3
BTC/USDT,1785315600.0,845,63.37,0.5452,64698.0,64664.7,-0.05146990633404883,BUY,48,39,False,3,3
BTC/USDT,1785319200.0,846,57.91,0.5673,64469.83,64108.01,-0.5612237538085639,BUY,49,20,False,3,3
BTC/USDT,1785322800.0,847,58.55,0.6375,64507.54,63964.01,-0.8425836731644065,BUY,50,20,False,3,3
BTC/USDT,1785326400.0,848,53.25,0.6506,64276.81,63808.33,-0.7288476201603594,BUY,50,20,False,3,3
BTC/USDT,1785330000.0,849,59.83,0.7323,64664.7,64269.83,-0.6106422824199221,BUY,51,40,False,3,3
BTC/USDT,1785333600.0,850,49.14,0.7185,64108.01,64501.52,0.6138234520148025,BUY,51,20,True,3,3
BTC/USDT,1785337200.0,851,46.81,0.6724,63964.01,63589.46,-0.5855636630661569,BUY,50,20,False,3,3
BTC/USDT,1785340800.0,852,44.36,0.5568,63808.33,63522.01,-0.4487188428219321,BUY,48,19,False,3,3
BTC/USDT,1785344400.0,853,52.32,0.4684,64269.83,63860.0,-0.6376708947261907,BUY,47,19,False,3,3
BTC/USDT,1785348000.0,854,55.75,0.4317,64501.52,63942.5,-0.866677250396575,BUY,46,18,False,3,3
BTC/USDT,1785351600.0,855,42.73,0.2333,63589.46,63984.28,0.6208890592874978,BUY,43,37,True,3,3
BTC/USDT,1785355200.0,856,41.95,0.0796,63522.01,63696.72,0.27503852601641404,BUY,41,56,False,3,3
BTC/USDT,1785358800.0,857,47.16,-0.0179,63860.0,64266.0,0.6357657375508926,SELL,40,56,False,3,3
BTC/USDT,1785362400.0,858,48.38,-0.0648,63942.5,64189.99,0.38705086601242983,SELL,41,16,False,3,3
BTC/USDT,1785366000.0,859,49.02,-0.1865,63984.28,64161.98,0.27772446607198575,SELL,43,37,False,3,3
BTC/USDT,1785369600.0,860,44.89,-0.2488,63696.72,64023.99,0.5137941168713189,SELL,44,38,False,3,3
BTC/USDT,1785373200.0,861,53.28,-0.2204,64266.0,64033.89,-0.36117075903277096,SELL,43,37,False,3,3
BTC/USDT,1785376800.0,862,52.14,-0.175,64189.99,64002.0,-0.2928649778571363,SELL,43,57,False,3,3
BTC/USDT,1785380400.0,863,51.7,-0.2017,64161.98,64026.0,-0.211932362436451,SELL,43,46,False,3,2
BTC/USDT,1785384000.0,864,49.48,-0.2886,64023.99,64308.01,0.44361496370345566,SELL,44,18,False,3,3
BTC/USDT,1785387600.0,865,49.65,-0.2255,64033.89,64567.56,0.8334180540960393,SELL,43,17,False,3,3
BTC/USDT,1785391200.0,866,49.09,-0.1531,64002.0,64570.72,0.8885972313365225,SELL,42,37,False,3,3
BTC/USDT,1785394800.0,867,49.55,-0.1439,64026.0,64788.0,1.1901415050135882,SELL,42,46,False,3,2
BTC/USDT,1785398400.0,868,54.75,-0.1039,64308.01,64925.0,0.9594294707611042,SELL,42,57,False,3,3
BTC/USDT,1785402000.0,869,58.94,-0.0553,64567.56,65022.01,0.7038364156861501,SELL,41,16,False,3,3
BTC/USDT,1785405600.0,870,58.99,0.0496,64570.72,64683.97,0.17538909276526574,BUY,41,16,False,3,3
BTC/USDT,1785409200.0,871,62.37,0.0935,64788.0,64730.3,-0.08905970241402279,BUY,41,16,False,3,3
BTC/USDT,1785412800.0,872,64.37,0.1825,64925.0,64818.01,-0.16479014247208004,BUY,43,37,False,3,3
BTC/USDT,1785416400.0,873,65.75,0.2924,65022.01,64872.0,-0.23070649461621076,BUY,44,38,False,3,3
BTC/USDT,1785420000.0,874,57.38,0.3813,64683.97,64702.8,0.02911076731994302,BUY,46,38,False,3,3
BTC/USDT,1785423600.0,875,58.17,0.488,64730.3,64800.0,0.10767754822702365,BUY,47,19,False,3,3
BTC/USDT,1785427200.0,876,59.69,0.5968,64818.01,64777.37,-0.06269862342271756,BUY,49,20,False,3,3
BTC/USDT,1785430800.0,877,60.63,0.7094,64872.0,64735.53,-0.21036810950795592,BUY,51,40,False,3,3
BTC/USDT,1785434400.0,878,56.18,0.7486,64702.8,64851.16,0.22929455912263547,BUY,51,40,False,3,3
BTC/USDT,1785438000.0,879,58.09,0.7777,64800.0,64780.02,-0.030833333333338275,BUY,52,61,False,3,3
BTC/USDT,1785441600.0,880,57.46,0.7749,64777.37,64724.91,-0.08098507241031724,BUY,52,51,False,3,2
BTC/USDT,1785445200.0,881,56.25,0.7264,64735.53,64564.01,-0.2649549636806817,BUY,51,26,False,3,2
BTC/USDT,1785448800.0,882,58.83,0.6606,64851.16,64297.79,-0.8532923697895344,BUY,50,40,False,3,3
BTC/USDT,1785452400.0,883,56.62,0.5964,64780.02,64370.0,-0.6329420707187136,BUY,49,20,False,3,3
BTC/USDT,1785456000.0,884,54.9,0.5911,64724.91,64300.0,-0.6564860422362943,BUY,49,20,False,3,3
BTC/USDT,1785459600.0,885,50.12,0.5146,64564.01,64363.06,-0.3112415105567395,BUY,48,19,False,3,3
BTC/USDT,1785463200.0,886,43.39,0.3936,64297.79,64231.97,-0.10236743751223752,BUY,46,38,False,3,3
BTC/USDT,1785466800.0,887,45.53,0.2892,64370.0,63950.01,-0.6524623271710392,BUY,44,58,False,3,3
BTC/USDT,1785470400.0,888,43.8,0.2082,64300.0,63834.01,-0.7247122861586283,BUY,43,37,False,3,3
BTC/USDT,1785474000.0,889,45.8,0.1209,64363.06,63715.9,-1.0054835801778166,BUY,42,17,False,3,3
BTC/USDT,1785477600.0,890,42.43,0.0086,64231.97,63918.67,-0.48776333654409626,BUY,40,36,False,3,3
BTC/USDT,1785481200.0,891,36.25,-0.0968,63950.01,63805.51,-0.22595774418174447,SELL,41,56,False,3,3
BTC/USDT,1785484800.0,892,34.05,-0.2361,63834.01,63754.01,-0.12532504224628846,SELL,44,38,False,3,3
BTC/USDT,1785488400.0,893,31.93,-0.3782,63715.9,63270.73,-0.6986796074449207,SELL,46,58,True,3,3
BTC/USDT,1785492000.0,894,38.96,-0.4978,63918.67,62682.06,-1.9346616567585035,SELL,47,59,True,3,3
BTC/USDT,1785495600.0,895,36.69,-0.6037,63805.51,62716.57,-1.7066551148952533,SELL,49,60,True,3,3
BTC/USDT,1785499200.0,896,35.66,-0.6753,63754.01,62870.88,-1.3852148280555288,SELL,50,60,True,3,3
BTC/USDT,1785502800.0,897,27.83,-0.8071,63270.73,63245.44,-0.03997108931728917,HOLD,45,78,True,3,3
BTC/USDT,1785506400.0,898,21.61,-0.9749,62682.06,63097.57,0.6628850423869318,HOLD,45,58,False,3,3
BTC/USDT,1785510000.0,899,22.7,-1.1359,62716.57,62972.0,0.40727673723228214,HOLD,45,22,True,3,2
BTC/USDT,1785513600.0,900,27.55,-1.2605,62870.88,62953.7,0.13173030185039517,HOLD,45,58,True,3,3
BTC/USDT,1785517200.0,901,37.78,-1.2912,63245.44,62947.78,-0.4706426265672331,SELL,59,24,False,3,3
BTC/USDT,1785520800.0,902,35.64,-1.3123,63097.57,62950.0,-0.23387588460221162,SELL,60,30,False,3,2
BTC/USDT,1785524400.0,903,33.88,-1.3231,62972.0,62887.88,-0.13358317982595855,SELL,60,30,False,3,2
BTC/USDT,1785528000.0,904,33.62,-1.3849,62953.7,62938.01,-0.024923078389348128,SELL,61,30,False,3,2
BTC/USDT,1785531600.0,905,33.54,-1.4274,62947.78,62975.01,0.04325807836273686,SELL,61,30,False,3,2
BTC/USDT,1785535200.0,906,33.61,-1.4572,62950.0,63075.07,0.19868149324860956,SELL,62,41,False,3,1
BTC/USDT,1785538800.0,907,32.55,-1.4151,62887.88,63004.48,0.1854093348352748,SELL,61,41,False,3,1
BTC/USDT,1785542400.0,908,34.34,-1.284,62938.01,63115.01,0.2812291014603099,SELL,59,24,False,3,3
BTC/USDT,1785546000.0,909,35.7,-1.1492,62975.01,63020.0,0.07144103669058244,SELL,57,23,False,3,3
BTC/USDT,1785549600.0,910,39.35,-1.029,63075.07,63080.64,0.008830747235000626,SELL,55,42,False,3,3
BTC/USDT,1785553200.0,911,37.72,-0.9771,63004.48,63050.46,0.07297893737079636,SELL,55,82,False,3,3
BTC/USDT,1785556800.0,912,41.78,-0.8842,63115.01,63126.25,0.01780875896240524,SELL,53,41,False,3,3
BTC/USDT,1785560400.0,913,39.4,-0.785,63020.0,63053.17,0.05263408441764242,SELL,52,21,False,3,3
BTC/USDT,1785564000.0,914,41.68,-0.6793,63080.64,63056.0,-0.03906111288661532,SELL,50,20,False,3,3
BTC/USDT,1785567600.0,915,40.86,-0.584,63050.46,63076.0,0.0405072381708252,SELL,49,20,False,3,3
BTC/USDT,1785571200.0,916,43.86,-0.4949,63126.25,63103.68,-0.03575374745054507,SELL,47,39,False,3,3
BTC/USDT,1785574800.0,917,41.66,-0.3998,63053.17,63069.32,0.025613303819619942,SELL,46,18,False,3,3
BTC/USDT,1785578400.0,918,41.78,-0.3158,63056.0,63126.52,0.11183709718345089,SELL,45,58,False,3,3
BTC/USDT,1785582000.0,919,42.69,-0.2322,63076.0,63007.06,-0.10929672141543904,SELL,43,37,False,3,3
BTC/USDT,1785585600.0,920,43.99,-0.1683,63103.68,62932.32,-0.2715531011820556,SELL,43,17,False,3,3
BTC/USDT,1785589200.0,921,42.7,-0.1116,63069.32,62708.07,-0.572782455875535,SELL,42,21,True,3,2
BTC/USDT,1785592800.0,922,45.57,-0.0725,63126.52,62580.56,-0.8648663034173263,SELL,41,16,True,3,3
BTC/USDT,1785596400.0,923,40.95,-0.0371,63007.06,62529.82,-0.7574389282724793,SELL,41,36,True,3,3
BTC/USDT,1785600000.0,924,38.33,-0.0085,62932.32,62662.13,-0.4293342435174841,SELL,40,36,False,3,3
BTC/USDT,1785603600.0,925,31.76,-0.0048,62708.07,62812.75,0.1669322624663784,SELL,40,56,False,3,3
BTC/USDT,1785607200.0,926,28.75,-0.0293,62580.56,62831.28,0.4006355967412263,HOLD,45,58,True,3,3
BTC/USDT,1785610800.0,927,27.62,-0.0732,62529.82,62823.64,0.469887807129462,HOLD,45,72,True,3,2
BTC/USDT,1785614400.0,928,34.78,-0.1347,62662.13,62833.99,0.27426453585283583,SELL,42,57,False,3,3
BTC/USDT,1785618000.0,929,41.84,-0.1816,62812.75,62981.87,0.26924469952358815,SELL,43,37,False,3,3
BTC/USDT,1785621600.0,930,42.66,-0.2228,62831.28,63451.58,0.9872471164044452,SELL,43,37,False,3,3
BTC/USDT,1785625200.0,931,42.39,-0.2395,62823.64,63461.95,1.016034728328377,SELL,44,22,False,3,2
BTC/USDT,1785628800.0,932,42.91,-0.2721,62833.99,63590.0,1.2031863645775194,SELL,44,38,False,3,3
BTC/USDT,1785632400.0,933,49.87,-0.2766,62981.87,63453.27,0.7484693611034321,SELL,44,18,False,3,3
BTC/USDT,1785636000.0,934,64.61,-0.2204,63451.58,63482.49,0.04871431097538661,SELL,43,37,False,3,3
BTC/USDT,1785639600.0,935,64.86,-0.1279,63461.95,63506.24,0.06978985045369844,SELL,42,71,False,3,2
BTC/USDT,1785643200.0,936,67.83,-0.0015,63590.0,63193.99,-0.6227551501808493,SELL,40,36,True,3,3
BTC/USDT,1785646800.0,937,61.82,0.1152,63453.27,63273.94,-0.28261742854228705,BUY,42,17,False,3,3
BTC/USDT,1785650400.0,938,62.58,0.2165,63482.49,63205.03,-0.43706540181394765,BUY,43,37,False,3,3
BTC/USDT,1785654000.0,939,63.22,0.2983,63506.24,63031.99,-0.7467770096292901,BUY,44,18,False,3,3
BTC/USDT,1785657600.0,940,50.85,0.3495,63193.99,63125.49,-0.1083963838966332,BUY,45,18,False,3,3
BTC/USDT,1785661200.0,941,53.37,0.4067,63273.94,63126.92,-0.2323547419364182,BUY,46,38,False,3,3
BTC/USDT,1785664800.0,942,50.94,0.4607,63205.03,63069.37,-0.21463481624800465,BUY,47,19,False,3,3
BTC/USDT,1785668400.0,943,45.38,0.468,63031.99,63109.14,0.12239816639138547,BUY,47,39,False,3,3
BTC/USDT,1785672000.0,944,48.64,0.4139,63125.49,63180.36,0.08692209755520729,BUY,46,38,False,3,3
BTC/USDT,1785675600.0,945,48.69,0.3568,63126.92,63300.28,0.2746213501308168,BUY,45,48,False,3,2
BTC/USDT,1785679200.0,946,46.7,0.2772,63069.37,63382.01,0.49570813851478046,BUY,44,58,False,3,3
BTC/USDT,1785682800.0,947,48.28,0.2197,63109.14,63456.01,0.5496351241674385,BUY,43,17,True,3,3
BTC/USDT,1785686400.0,948,51.06,0.1652,63180.36,63494.52,0.497243130618433,BUY,42,17,False,3,3
BTC/USDT,1785690000.0,949,55.42,0.1207,63300.28,63578.0,0.43873423624666613,BUY,42,17,False,3,3
BTC/USDT,1785693600.0,950,58.16,0.1358,63382.01,63424.58,0.06716416850775118,BUY,42,17,False,3,3
BTC/USDT,1785697200.0,951,60.52,0.1442,63456.01,63570.0,0.17963625510018352,BUY,42,57,False,3,3
BTC/USDT,1785700800.0,952,61.73,0.1706,63494.52,63317.6,-0.2786382194872853,BUY,43,17,False,3,3
BTC/USDT,1785704400.0,953,64.28,0.2269,63578.0,63212.16,-0.5754191701531921,BUY,43,37,False,3,3
BTC/USDT,1785708000.0,954,56.78,0.2482,63424.58,63141.4,-0.44648305120822285,BUY,44,18,False,3,3
BTC/USDT,1785711600.0,955,61.38,0.2727,63570.0,62870.49,-1.1003775365738588,BUY,44,58,False,3,3
BTC/USDT,1785715200.0,956,51.19,0.273,63317.6,62790.0,-0.8332596308135471,BUY,44,18,False,3,3
BTC/USDT,1785718800.0,957,47.63,0.2532,63212.16,62827.17,-0.6090442092154503,BUY,44,38,False,3,3
BTC/USDT,1785722400.0,958,45.36,0.2218,63141.4,62623.6,-0.8200641734266313,BUY,43,37,False,3,3
BTC/USDT,1785726000.0,959,37.89,0.1508,62870.49,62621.1,-0.39667258836379266,BUY,42,57,False,3,3
BTC/USDT,1785729600.0,960,35.99,0.0593,62790.0,62541.5,-0.3957636566332219,BUY,41,16,False,3,3
BTC/USDT,1785733200.0,961,37.54,-0.0403,62827.17,62837.4,0.01628276428813076,SELL,41,16,False,3,3
BTC/USDT,1785736800.0,962,32.84,-0.1669,62623.6,62742.01,0.189082071295811,SELL,43,37,False,3,3
BTC/USDT,1785740400.0,963,32.78,-0.2992,62621.1,62560.01,-0.09755497747563761,SELL,44,38,False,3,3
BTC/USDT,1785744000.0,964,31.02,-0.3911,62541.5,62700.0,0.25343172133703223,SELL,46,58,False,3,3
BTC/USDT,1785747600.0,965,43.23,-0.4743,62837.4,63351.09,0.8174908573556433,SELL,47,39,False,3,3
BTC/USDT,1785751200.0,966,40.73,-0.5209,62742.01,63967.19,1.9527267296664552,SELL,48,19,False,3,3
BTC/USDT,1785754800.0,967,36.4,-0.5772,62560.01,63694.91,1.8140981754958183,SELL,49,80,False,3,3
BTC/USDT,1785758400.0,968,41.54,-0.6061,62700.0,63776.46,1.7168421052631566,SELL,49,20,False,3,3
BTC/USDT,1785762000.0,969,58.4,-0.5218,63351.09,63906.0,0.8759281016317217,SELL,48,39,False,3,3
BTC/USDT,1785765600.0,970,67.85,-0.3759,63967.19,63870.87,-0.1505771943397853,SELL,46,18,False,3,3
BTC/USDT,1785769200.0,971,61.23,-0.2606,63694.91,63869.38,0.2739151370180033,SELL,44,18,False,3,3
BTC/USDT,1785772800.0,972,62.41,-0.1081,63776.46,63775.43,-0.001615015947888666,SELL,42,57,False,3,3
BTC/USDT,1785776400.0,973,64.28,0.0492,63906.0,63590.15,-0.49424154226519973,BUY,41,16,False,3,3
BTC/USDT,1785780000.0,974,63.36,0.2202,63870.87,63618.0,-0.3959081816170699,BUY,43,37,False,3,3
BTC/USDT,1785783600.0,975,63.32,0.3442,63869.38,63520.0,-0.5470226891195709,BUY,45,18,False,3,3
BTC/USDT,1785787200.0,976,60.63,0.4703,63775.43,63361.99,-0.6482747352703107,BUY,47,19,False,3,3
BTC/USDT,1785790800.0,977,55.63,0.6076,63590.15,63847.93,0.4053772478913776,BUY,49,20,False,3,3
BTC/USDT,1785794400.0,978,56.21,0.7295,63618.0,63822.44,0.32135559118488843,BUY,51,20,False,3,3
BTC/USDT,1785798000.0,979,53.54,0.7445,63520.0,63800.01,0.4408217884131015,BUY,51,20,False,3,3
BTC/USDT,1785801600.0,980,49.45,0.65,63361.99,64029.0,1.0526973663548163,BUY,50,40,True,3,3
BTC/USDT,1785805200.0,981,59.65,0.6534,63847.93,63818.48,-0.04612522285373557,BUY,50,20,False,3,3
