pair,timestamp,candle_index,rsi,ma_gap_pct,entry_price,exit_price,pct_change,action,raw_confidence,calibrated_confidence,was_correct,n_retrieved,n_retrieved_graded
BTC/USDT,1738393200.0,751,36.37,-1.0635,102166.49,102028.81,-0.13476042878639322,SELL,56,42,False,3,3
BTC/USDT,1738396800.0,752,34.93,-1.013,102016.85,102277.71,0.2557028569300077,SELL,55,22,False,3,3
BTC/USDT,1738400400.0,753,31.83,-1.0007,101675.99,101869.02,0.18984816376019434,SELL,55,22,False,3,3
BTC/USDT,1738404000.0,754,31.5,-1.008,101638.0,101827.53,0.18647553080540627,SELL,55,28,False,3,2
BTC/USDT,1738407600.0,755,38.65,-0.9867,102028.81,102073.89,0.044183598730595554,SELL,55,42,False,3,3
BTC/USDT,1738411200.0,756,42.75,-0.9337,102277.71,101892.32,-0.3768074197202884,SELL,54,62,False,3,3
BTC/USDT,1738414800.0,757,38.23,-0.8962,101869.02,102262.49,0.38625089354938447,SELL,53,41,False,3,3
BTC/USDT,1738418400.0,758,37.79,-0.8731,101827.53,102003.7,0.17300822282539727,SELL,53,26,False,3,2
BTC/USDT,1738422000.0,759,42.03,-0.8444,102073.89,101669.6,-0.39607582311205497,SELL,53,52,False,3,2
BTC/USDT,1738425600.0,760,39.87,-0.8171,101892.32,101333.34,-0.548598756020091,SELL,52,68,True,3,1
BTC/USDT,1738429200.0,761,45.95,-0.7282,102262.49,101199.82,-1.0391591286306427,SELL,51,40,True,3,3
BTC/USDT,1738432800.0,762,42.7,-0.6423,102003.7,100666.91,-1.3105308925068342,SELL,50,40,True,3,3
BTC/USDT,1738436400.0,763,38.88,-0.5462,101669.6,100635.65,-1.0169706578957836,SELL,48,59,True,3,3
BTC/USDT,1738440000.0,764,35.44,-0.4753,101333.34,101243.86,-0.08830262576956008,SELL,47,59,False,3,3
BTC/USDT,1738443600.0,765,34.15,-0.4181,101199.82,101248.38,0.04798427507084268,SELL,46,73,False,3,2
BTC/USDT,1738447200.0,766,29.52,-0.4323,100666.91,100452.16,-0.21332729891083377,HOLD,45,18,True,3,3
BTC/USDT,1738450800.0,767,29.27,-0.4248,100635.65,99206.86,-1.4197652621113828,HOLD,45,22,False,3,2
BTC/USDT,1738454400.0,768,39.95,-0.437,101243.86,99538.6,-1.6843095472653797,SELL,47,39,True,3,3
BTC/USDT,1738458000.0,769,40.02,-0.4834,101248.38,100259.53,-0.976657601830277,SELL,47,48,True,3,2
BTC/USDT,1738461600.0,770,32.57,-0.5848,100452.16,100265.15,-0.18616822176846104,SELL,49,20,False,3,3
BTC/USDT,1738465200.0,771,24.79,-0.7892,99206.86,99643.3,0.4399292548922547,HOLD,45,38,True,3,3
BTC/USDT,1738468800.0,772,29.61,-0.9431,99538.6,99831.04,0.2937955727727613,HOLD,45,18,True,3,3
BTC/USDT,1738472400.0,773,38.8,-1.0114,100259.53,99690.78,-0.567277744070813,SELL,55,42,True,3,3
BTC/USDT,1738476000.0,774,38.86,-1.0441,100265.15,99417.06,-0.8458472360536003,SELL,56,28,True,3,2
BTC/USDT,1738479600.0,775,34.38,-1.1025,99643.3,98864.6,-0.7814875661484486,SELL,57,43,True,3,3
BTC/USDT,1738483200.0,776,36.75,-1.0993,99831.04,98178.0,-1.655837703383631,SELL,56,42,True,3,3
BTC/USDT,1738486800.0,777,35.71,-1.1093,99690.78,98795.88,-0.897675793087379,SELL,57,54,True,3,2
BTC/USDT,1738490400.0,778,33.71,-1.1954,99417.06,99205.08,-0.21322296193429569,SELL,58,54,False,3,2
BTC/USDT,1738494000.0,779,30.05,-1.3128,98864.6,99346.87,0.4878085786014301,SELL,60,24,False,3,3
BTC/USDT,1738497600.0,780,26.23,-1.4004,98178.0,98264.0,0.08759599910366885,HOLD,45,38,True,3,3
BTC/USDT,1738501200.0,781,34.31,-1.3313,98795.88,97228.85,-1.5861288952535257,SELL,60,24,True,3,3
BTC/USDT,1738504800.0,782,39.07,-1.2726,99205.08,97087.92,-2.1341245831362703,SELL,59,64,True,3,3
BTC/USDT,1738508400.0,783,40.68,-1.2871,99346.87,98273.16,-1.0807688254295198,SELL,59,80,True,3,2
BTC/USDT,1738512000.0,784,33.44,-1.3758,98264.0,97798.0,-0.47423267931287144,SELL,61,24,False,3,3
BTC/USDT,1738515600.0,785,28.26,-1.4591,97228.85,97020.54,-0.2142471087542558,HOLD,45,58,True,3,3
BTC/USDT,1738519200.0,786,27.63,-1.5628,97087.92,97994.46,0.9337309935159885,HOLD,45,72,False,3,2
BTC/USDT,1738522800.0,787,39.75,-1.5866,98273.16,97700.59,-0.5826311070082685,SELL,64,26,True,3,3
BTC/USDT,1738526400.0,788,37.07,-1.6163,97798.0,96511.33,-1.3156404016442036,SELL,64,57,True,3,2
BTC/USDT,1738530000.0,789,33.13,-1.635,97020.54,93435.82,-3.6948052443327843,SELL,65,66,True,3,3
BTC/USDT,1738533600.0,790,41.51,-1.5252,97994.46,93566.01,-4.519081997084337,SELL,63,32,True,3,2
BTC/USDT,1738537200.0,791,39.89,-1.4847,97700.59,94038.74,-3.748032637264515,SELL,62,56,True,3,2
BTC/USDT,1738540800.0,792,34.08,-1.5744,96511.33,92786.53,-3.859443238425999,SELL,64,57,True,3,2
BTC/USDT,1738544400.0,793,24.24,-1.8986,93435.82,94216.0,0.8349902639052057,HOLD,45,58,False,3,3
BTC/USDT,1738548000.0,794,25.23,-2.1171,93566.01,93911.04,0.3687557051967898,HOLD,45,48,True,3,2
BTC/USDT,1738551600.0,795,28.84,-2.2037,94038.74,95333.01,1.3763157609300054,HOLD,45,58,False,3,3
BTC/USDT,1738555200.0,796,25.35,-2.3801,92786.53,95340.0,2.7519835045022174,HOLD,45,18,False,3,3
BTC/USDT,1738558800.0,797,35.02,-2.5808,94216.0,95277.0,1.1261356882058249,SELL,70,48,False,3,3
BTC/USDT,1738562400.0,798,34.01,-2.7348,93911.04,95702.67,1.907794866290486,SELL,70,60,False,3,2
BTC/USDT,1738566000.0,799,42.38,-2.7112,95333.01,95107.89,-0.23614066103650283,SELL,70,88,False,3,3
BTC/USDT,1738569600.0,800,42.42,-2.8135,95340.0,94764.01,-0.6041430669184028,SELL,70,85,True,3,2
BTC/USDT,1738573200.0,801,42.14,-2.9317,95277.0,94664.51,-0.6428518950008977,SELL,70,85,True,3,2
BTC/USDT,1738576800.0,802,44.74,-2.8872,95702.67,96589.5,0.9266512627077194,SELL,70,80,False,3,1
BTC/USDT,1738580400.0,803,41.91,-2.5429,95107.89,98842.0,3.926183200994156,SELL,70,60,False,3,2
BTC/USDT,1738584000.0,804,40.32,-2.2346,94764.01,98543.08,3.987874721637473,SELL,70,28,False,3,3
BTC/USDT,1738587600.0,805,39.85,-2.0019,94664.51,99206.38,4.797859303343999,SELL,70,28,False,3,3
BTC/USDT,1738591200.0,806,51.63,-1.4983,96589.5,99816.05,3.3404769669581094,SELL,62,25,False,3,3
BTC/USDT,1738594800.0,807,61.2,-0.9901,98842.0,101880.0,3.0735921976487726,SELL,55,42,False,3,3
BTC/USDT,1738598400.0,808,59.52,-0.4801,98543.08,101083.0,2.5774717007018637,SELL,47,39,False,3,3
BTC/USDT,1738602000.0,809,62.02,-0.0904,99206.38,101802.55,2.616938547702273,SELL,41,16,False,3,3
BTC/USDT,1738605600.0,810,64.2,0.3167,99816.05,101695.62,1.8830338407500522,BUY,45,18,True,3,3
BTC/USDT,1738609200.0,811,70.41,0.8932,101880.0,101328.52,-0.5413034943070238,HOLD,45,38,False,3,3
BTC/USDT,1738612800.0,812,65.67,1.3842,101083.0,101058.01,-0.024722257946445236,BUY,61,84,False,3,3
BTC/USDT,1738616400.0,813,67.78,1.9901,101802.55,101382.68,-0.41243564134691113,BUY,70,28,False,3,3
BTC/USDT,1738620000.0,814,67.12,2.585,101695.62,100839.99,-0.8413636693497617,BUY,70,28,False,3,3
BTC/USDT,1738623600.0,815,64.79,3.1273,101328.52,100629.7,-0.6896577587435472,BUY,70,35,False,3,2
BTC/USDT,1738627200.0,816,63.05,3.4466,101058.01,100053.12,-0.9943694715540109,BUY,70,47,False,3,1
BTC/USDT,1738630800.0,817,64.29,3.5976,101382.68,98865.99,-2.482366810583413,BUY,70,70,False,3,0
BTC/USDT,1738634400.0,818,60.63,3.7256,100839.99,99367.58,-1.4601449286141375,BUY,70,70,False,3,0
BTC/USDT,1738638000.0,819,59.23,3.7436,100629.7,98448.02,-2.1680279281365173,BUY,70,70,False,3,0
BTC/USDT,1738641600.0,820,55.43,3.6949,100053.12,98304.34,-1.747851541261281,BUY,70,70,False,3,0
BTC/USDT,1738645200.0,821,48.54,3.3449,98865.99,98338.23,-0.5338134984538255,BUY,70,70,False,3,0
BTC/USDT,1738648800.0,822,51.3,3.0686,99367.58,98779.91,-0.5914101963638425,BUY,70,47,False,3,1
BTC/USDT,1738652400.0,823,46.39,2.5499,98448.02,98967.7,0.527872475241242,BUY,70,28,True,3,3
BTC/USDT,1738656000.0,824,45.66,2.0387,98304.34,99362.04,1.0759443581025996,BUY,70,28,True,3,3
BTC/USDT,1738659600.0,825,45.87,1.5852,98338.23,99007.22,0.6802949371775404,BUY,64,26,True,3,3
BTC/USDT,1738663200.0,826,48.76,1.1473,98779.91,99984.72,1.219691331972258,BUY,57,63,True,3,3
BTC/USDT,1738666800.0,827,49.98,0.7396,98967.7,99347.19,0.38344833718476357,BUY,51,40,False,3,3
BTC/USDT,1738670400.0,828,52.53,0.4044,99362.04,99043.48,-0.32060533378742795,BUY,46,58,False,3,3
BTC/USDT,1738674000.0,829,50.05,0.1159,99007.22,99168.35,0.1627457068282542,BUY,42,17,False,3,3
BTC/USDT,1738677600.0,830,56.18,-0.0476,99984.72,99415.2,-0.569607035955098,SELL,41,16,True,3,3
BTC/USDT,1738681200.0,831,51.72,-0.1359,99347.19,98859.77,-0.49062283492869624,SELL,42,17,False,3,3
BTC/USDT,1738684800.0,832,49.7,-0.2806,99043.48,98652.18,-0.3950790097440063,SELL,44,18,False,3,3
BTC/USDT,1738688400.0,833,50.56,-0.344,99168.35,96514.47,-2.676136085757204,SELL,45,22,True,3,2
BTC/USDT,1738692000.0,834,52.29,-0.3876,99415.2,97691.2,-1.7341412580772357,SELL,46,23,True,3,2
BTC/USDT,1738695600.0,835,48.2,-0.475,98859.77,97763.13,-1.1092884395745604,SELL,47,39,True,3,3
BTC/USDT,1738699200.0,836,46.73,-0.5564,98652.18,98274.01,-0.38333668855568953,SELL,48,19,False,3,3
BTC/USDT,1738702800.0,837,34.92,-0.7252,96514.47,97849.82,1.3835749188696842,SELL,51,60,False,3,3
BTC/USDT,1738706400.0,838,43.4,-0.8646,97691.2,97993.99,0.30994603403378007,SELL,53,41,False,3,3
BTC/USDT,1738710000.0,839,43.88,-0.9416,97763.13,98040.0,0.28320492602885705,SELL,54,52,False,3,2
BTC/USDT,1738713600.0,840,47.31,-1.0624,98274.01,98046.0,-0.2320145478952113,SELL,56,42,False,3,3
BTC/USDT,1738717200.0,841,44.86,-1.0793,97849.82,98138.4,0.2949213396611125,SELL,56,82,False,3,3
BTC/USDT,1738720800.0,842,45.89,-1.0824,97993.99,97652.0,-0.34899079014948287,SELL,56,71,False,3,1
BTC/USDT,1738724400.0,843,46.23,-1.0711,98040.0,97864.43,-0.17907996736026824,SELL,56,71,False,3,1
BTC/USDT,1738728000.0,844,46.28,-1.0878,98046.0,97634.24,-0.41996613834322133,SELL,56,37,False,3,1
BTC/USDT,1738731600.0,845,47.06,-1.0544,98138.4,97405.61,-0.7466903882679905,SELL,56,37,True,3,1
BTC/USDT,1738735200.0,846,43.47,-1.0419,97652.0,97734.96,0.08495473723017082,SELL,56,82,False,3,3
BTC/USDT,1738738800.0,847,45.43,-0.7876,97864.43,98198.0,0.34084907049477225,SELL,52,61,False,3,3
BTC/USDT,1738742400.0,848,43.66,-0.6859,97634.24,98057.61,0.43362861225733446,SELL,50,60,False,3,3
BTC/USDT,1738746000.0,849,41.92,-0.6138,97405.61,98570.01,1.1954136933180688,SELL,49,40,False,3,3
BTC/USDT,1738749600.0,850,45.31,-0.5905,97734.96,98292.27,0.5702258434443495,SELL,49,20,False,3,3
BTC/USDT,1738753200.0,851,49.74,-0.5327,98198.0,98116.24,-0.08326035153464914,SELL,48,19,False,3,3
BTC/USDT,1738756800.0,852,48.46,-0.482,98057.61,97974.01,-0.08525600409800507,SELL,47,39,False,3,3
BTC/USDT,1738760400.0,853,53.2,-0.4323,98570.01,97550.74,-1.0340569104132074,SELL,46,38,True,3,3
BTC/USDT,1738764000.0,854,50.49,-0.4068,98292.27,96723.66,-1.5958630317521414,SELL,46,38,True,3,3
BTC/USDT,1738767600.0,855,48.79,-0.4016,98116.24,97370.0,-0.7605672618518659,SELL,46,38,True,3,3
BTC/USDT,1738771200.0,856,47.4,-0.3416,97974.01,97323.39,-0.6640740743386898,SELL,45,18,True,3,3
BTC/USDT,1738774800.0,857,43.44,-0.3256,97550.74,96904.11,-0.6628652945123785,SELL,45,18,True,3,3
BTC/USDT,1738778400.0,858,36.95,-0.3291,96723.66,96445.63,-0.28744776614118905,SELL,45,58,False,3,3
BTC/USDT,1738782000.0,859,44.0,-0.2773,97370.0,96612.43,-0.7780322481257133,SELL,44,22,True,3,2
BTC/USDT,1738785600.0,860,43.62,-0.229,97323.39,96826.96,-0.5100829307322658,SELL,43,22,True,3,2
BTC/USDT,1738789200.0,861,40.26,-0.2782,96904.11,97159.68,0.263734943750056,SELL,44,58,False,3,3
BTC/USDT,1738792800.0,862,36.92,-0.3546,96445.63,97364.08,0.9522982015877723,SELL,45,18,False,3,3
BTC/USDT,1738796400.0,863,38.91,-0.468,96612.43,97355.67,0.7693005962069325,SELL,47,59,False,3,3
BTC/USDT,1738800000.0,864,41.46,-0.5301,96826.96,97617.01,0.8159401059374252,SELL,48,39,False,3,3
BTC/USDT,1738803600.0,865,45.28,-0.5703,97159.68,97831.47,0.6914287902142208,SELL,49,20,False,3,3
BTC/USDT,1738807200.0,866,47.55,-0.5891,97364.08,98386.89,1.0505003487939266,SELL,49,20,False,3,3
BTC/USDT,1738810800.0,867,47.46,-0.6376,97355.67,98195.61,0.8627540645552564,SELL,50,25,False,3,2
BTC/USDT,1738814400.0,868,50.5,-0.5436,97617.01,98128.43,0.523904594086623,SELL,48,19,False,3,3
BTC/USDT,1738818000.0,869,52.9,-0.4987,97831.47,98614.41,0.8002946291208772,SELL,47,19,False,3,3
BTC/USDT,1738821600.0,870,58.52,-0.3936,98386.89,99013.3,0.6366803544659289,SELL,46,18,False,3,3
BTC/USDT,1738825200.0,871,56.04,-0.2731,98195.61,98877.99,0.6949190498434754,SELL,44,38,False,3,3
BTC/USDT,1738828800.0,872,55.16,-0.1053,98128.43,98346.09,0.22181135477251954,SELL,42,17,False,3,3
BTC/USDT,1738832400.0,873,60.06,0.0801,98614.41,98604.5,-0.01004924128228673,BUY,41,56,False,3,3
BTC/USDT,1738836000.0,874,63.59,0.2708,99013.3,97835.98,-1.1890523798318073,BUY,44,38,False,3,3
BTC/USDT,1738839600.0,875,61.6,0.4214,98877.99,97333.09,-1.5624306278879745,BUY,46,38,False,3,3
BTC/USDT,1738843200.0,876,54.41,0.4981,98346.09,96586.96,-1.7887137150038097,BUY,47,59,False,3,3
BTC/USDT,1738846800.0,877,57.04,0.6004,98604.5,96715.35,-1.9158861918066559,BUY,49,40,False,3,3
BTC/USDT,1738850400.0,878,48.16,0.6159,97835.98,96316.84,-1.5527416396299187,BUY,49,40,False,3,3
BTC/USDT,1738854000.0,879,43.4,0.5674,97333.09,95983.0,-1.3870822348288712,BUY,49,40,False,3,3
BTC/USDT,1738857600.0,880,37.48,0.4226,96586.96,96926.63,0.3516727309773475,BUY,46,18,False,3,3
BTC/USDT,1738861200.0,881,39.02,0.3219,96715.35,96807.43,0.09520722408592554,BUY,45,18,False,3,3
BTC/USDT,1738864800.0,882,36.05,0.196,96316.84,96959.99,0.6677440829661861,BUY,43,57,True,3,3
BTC/USDT,1738868400.0,883,33.73,0.0148,95983.0,96554.35,0.5952616609191271,BUY,40,36,True,3,3
BTC/USDT,1738872000.0,884,44.58,-0.1525,96926.63,96507.75,-0.4321619352700127,SELL,42,17,False,3,3
BTC/USDT,1738875600.0,885,43.61,-0.3203,96807.43,97404.01,0.6162543515513239,SELL,45,58,False,3,3
BTC/USDT,1738879200.0,886,45.25,-0.428,96959.99,97575.85,0.6351692074225673,SELL,46,18,False,3,3
BTC/USDT,1738882800.0,887,41.76,-0.6045,96554.35,97444.04,0.9214395829913284,SELL,49,40,False,3,3
BTC/USDT,1738886400.0,888,41.37,-0.7336,96507.75,97434.79,0.9605860669220799,SELL,51,60,False,3,3
BTC/USDT,1738890000.0,889,50.96,-0.7274,97404.01,97338.2,-0.067563953475835,SELL,51,40,False,3,3
BTC/USDT,1738893600.0,890,52.56,-0.6345,97575.85,96746.87,-0.8495749716758915,SELL,50,20,True,3,3
BTC/USDT,1738897200.0,891,51.18,-0.578,97444.04,96757.05,-0.705009767657407,SELL,49,20,True,3,3
BTC/USDT,1738900800.0,892,51.08,-0.4969,97434.79,97021.47,-0.42420166349205707,SELL,47,19,False,3,3
BTC/USDT,1738904400.0,893,49.96,-0.3826,97338.2,97295.23,-0.04414505302132273,SELL,46,58,False,3,3
BTC/USDT,1738908000.0,894,43.69,-0.3983,96746.87,97261.51,0.531944857750953,SELL,46,38,False,3,3
BTC/USDT,1738911600.0,895,43.82,-0.3898,96757.05,97750.0,1.0262301300008598,SELL,46,48,False,3,2
BTC/USDT,1738915200.0,896,47.25,-0.3718,97021.47,97963.58,0.9710324941479455,SELL,46,58,False,3,3
BTC/USDT,1738918800.0,897,50.61,-0.2937,97295.23,98828.01,1.5753906948984024,SELL,44,38,False,3,3
BTC/USDT,1738922400.0,898,50.18,-0.2042,97261.51,99710.92,2.5183754601383463,SELL,43,17,False,3,3
BTC/USDT,1738926000.0,899,55.94,-0.1659,97750.0,98283.98,0.5462710997442414,SELL,42,17,False,3,3
BTC/USDT,1738929600.0,900,58.22,-0.1116,97963.58,97827.66,-0.13874543988694396,SELL,42,17,False,3,3
BTC/USDT,1738933200.0,901,65.89,0.0088,98828.01,97434.78,-1.4097521542728584,BUY,40,16,False,3,3
BTC/USDT,1738936800.0,902,71.63,0.1882,99710.92,97751.99,-1.9646092925428758,HOLD,45,58,False,3,3
BTC/USDT,1738940400.0,903,55.41,0.2965,98283.98,96898.56,-1.4096091753712032,BUY,44,38,False,3,3
BTC/USDT,1738944000.0,904,51.41,0.4481,97827.66,95764.31,-2.109168306795855,BUY,47,39,False,3,3
BTC/USDT,1738947600.0,905,48.18,0.5674,97434.78,96011.42,-1.4608335955600256,BUY,49,40,False,3,3
BTC/USDT,1738951200.0,906,50.86,0.6628,97751.99,96062.76,-1.7280773516733627,BUY,50,20,False,3,3
BTC/USDT,1738954800.0,907,44.22,0.6809,96898.56,96506.8,-0.40429909381521745,BUY,50,40,False,3,3
BTC/USDT,1738958400.0,908,37.26,0.5984,95764.31,96650.14,0.9250105806641343,BUY,49,20,True,3,3
BTC/USDT,1738962000.0,909,39.5,0.4651,96011.42,96509.2,0.5184591582959599,BUY,47,19,True,3,3
BTC/USDT,1738965600.0,910,39.97,0.2876,96062.76,96751.01,0.7164586984592156,BUY,44,18,True,3,3
BTC/USDT,1738969200.0,911,44.09,0.0559,96506.8,96699.23,0.19939527577330615,BUY,41,36,False,3,3
BTC/USDT,1738972800.0,912,45.39,-0.2705,96650.14,96300.01,-0.36226538316447826,SELL,44,38,False,3,3
BTC/USDT,1738976400.0,913,44.3,-0.4711,96509.2,96211.08,-0.3089031926489862,SELL,47,19,False,3,3
BTC/USDT,1738980000.0,914,46.67,-0.5759,96751.01,95994.55,-0.7818626389533213,SELL,49,20,True,3,3
BTC/USDT,1738983600.0,915,46.22,-0.6478,96699.23,96209.92,-0.5060123022696228,SELL,50,20,True,3,3
BTC/USDT,1738987200.0,916,42.77,-0.7748,96300.01,95893.84,-0.4217756571364824,SELL,52,21,False,3,3
BTC/USDT,1738990800.0,917,42.01,-0.8339,96211.08,96163.05,-0.04992148513455918,SELL,53,41,False,3,3
BTC/USDT,1738994400.0,918,40.16,-0.7927,95994.55,96050.64,0.0584304004758567,SELL,52,61,False,3,3
BTC/USDT,1738998000.0,919,42.86,-0.7316,96209.92,96120.0,-0.09346229577989282,SELL,51,26,False,3,2
BTC/USDT,1739001600.0,920,40.01,-0.6916,95893.84,96059.24,0.1724824034578329,SELL,50,60,False,3,3
BTC/USDT,1739005200.0,921,43.46,-0.6834,96163.05,96246.7,0.0869876735398827,SELL,50,40,False,3,3
BTC/USDT,1739008800.0,922,42.36,-0.6979,96050.64,96091.34,0.042373481321932985,SELL,50,33,False,3,1
BTC/USDT,1739012400.0,923,43.31,-0.6965,96120.0,95843.74,-0.2874115688722376,SELL,50,25,False,3,2
BTC/USDT,1739016000.0,924,42.65,-0.7444,96059.24,96132.07,0.07581779743416847,SELL,51,26,False,3,2
BTC/USDT,1739019600.0,925,45.43,-0.7737,96246.7,96377.71,0.1361189526498148,SELL,52,61,False,3,3
BTC/USDT,1739023200.0,926,43.55,-0.7634,96091.34,96512.0,0.4377709791537963,SELL,51,26,False,3,2
BTC/USDT,1739026800.0,927,40.65,-0.7518,95843.74,96579.99,0.7681774521737152,SELL,51,40,False,3,3
BTC/USDT,1739030400.0,928,45.22,-0.699,96132.07,96455.92,0.3368802939539232,SELL,50,75,False,3,2
BTC/USDT,1739034000.0,929,48.82,-0.6346,96377.71,96527.36,0.15527449241115415,SELL,50,40,False,3,3
BTC/USDT,1739037600.0,930,50.73,-0.521,96512.0,96473.9,-0.039476956233427785,SELL,48,19,False,3,3
BTC/USDT,1739041200.0,931,51.72,-0.4006,96579.99,96444.74,-0.14003936012004142,SELL,46,58,False,3,3
BTC/USDT,1739044800.0,932,49.77,-0.2466,96455.92,96568.0,0.11619815559273267,SELL,44,18,False,3,3
BTC/USDT,1739048400.0,933,50.91,-0.1438,96527.36,96992.36,0.48172870365459075,SELL,42,17,False,3,3
BTC/USDT,1739052000.0,934,49.99,-0.054,96473.9,96727.31,0.26267208022066435,SELL,41,36,False,3,3
BTC/USDT,1739055600.0,935,49.47,0.0008,96444.74,97300.0,0.8867876050057211,BUY,40,16,True,3,3
BTC/USDT,1739059200.0,936,51.78,0.0913,96568.0,97220.59,0.675782868030814,BUY,41,16,True,3,3
BTC/USDT,1739062800.0,937,58.76,0.2073,96992.36,97029.28,0.03806485376786198,BUY,43,17,False,3,3
BTC/USDT,1739066400.0,938,53.54,0.2357,96727.31,97005.89,0.28800552811817237,BUY,44,38,False,3,3
BTC/USDT,1739070000.0,939,61.5,0.2867,97300.0,97057.83,-0.24889003083247507,BUY,44,38,False,3,3
BTC/USDT,1739073600.0,940,59.96,0.3201,97220.59,97086.0,-0.13843775274352532,BUY,45,38,False,3,3
BTC/USDT,1739077200.0,941,56.32,0.3485,97029.28,96924.53,-0.10795710325790318,BUY,45,38,False,3,3
BTC/USDT,1739080800.0,942,55.87,0.3932,97005.89,96762.01,-0.25140741453947246,BUY,46,48,False,3,2
BTC/USDT,1739084400.0,943,56.7,0.4292,97057.83,96554.01,-0.5190925863477547,BUY,46,48,False,3,2
BTC/USDT,1739088000.0,944,57.16,0.481,97086.0,96535.26,-0.5672702552376298,BUY,47,48,False,3,2
BTC/USDT,1739091600.0,945,53.6,0.5229,96924.53,95877.92,-1.0798195255628278,BUY,48,39,False,3,3
BTC/USDT,1739095200.0,946,50.21,0.527,96762.01,96127.73,-0.6555051925853946,BUY,48,19,False,3,3
BTC/USDT,1739098800.0,947,46.19,0.4696,96554.01,96488.15,-0.0682105279728937,BUY,47,19,False,3,3
BTC/USDT,1739102400.0,948,45.83,0.431,96535.26,96442.16,-0.09644144533302265,BUY,46,23,False,3,2
BTC/USDT,1739106000.0,949,35.48,0.2952,95877.92,96171.17,0.30585769904061333,BUY,44,58,False,3,3
BTC/USDT,1739109600.0,950,40.94,0.1738,96127.73,96212.0,0.08766461040950835,BUY,43,17,False,3,3
BTC/USDT,1739113200.0,951,47.8,0.1065,96488.15,96064.74,-0.43882072565386415,BUY,42,37,False,3,3
BTC/USDT,1739116800.0,952,47.05,0.0346,96442.16,96322.24,-0.12434395911497446,BUY,41,56,False,3,3
BTC/USDT,1739120400.0,953,42.78,-0.059,96171.17,95173.78,-1.0370987479927711,SELL,41,16,True,3,3
BTC/USDT,1739124000.0,954,43.61,-0.1548,96212.0,95831.64,-0.3953353012098289,SELL,42,17,False,3,3
BTC/USDT,1739127600.0,955,41.29,-0.2375,96064.74,96462.75,0.41431434676239665,SELL,44,38,False,3,3
BTC/USDT,1739131200.0,956,46.64,-0.291,96322.24,96717.98,0.41085007989846445,SELL,44,38,False,3,3
BTC/USDT,1739134800.0,957,32.43,-0.4109,95173.78,95576.0,0.4226163970791127,SELL,46,38,False,3,3
BTC/USDT,1739138400.0,958,43.12,-0.4735,95831.64,95798.82,-0.034247561661255546,SELL,47,19,False,3,3
BTC/USDT,1739142000.0,959,51.11,-0.4158,96462.75,96814.98,0.3651461315378174,SELL,46,58,False,3,3
BTC/USDT,1739145600.0,960,53.93,-0.3618,96717.98,96935.46,0.22485994848115157,SELL,45,38,False,3,3
BTC/USDT,1739149200.0,961,42.21,-0.4217,95576.0,97015.26,1.50588013727295,SELL,46,23,False,3,2
BTC/USDT,1739152800.0,962,44.73,-0.4658,95798.82,97142.43,1.4025329330778666,SELL,47,19,False,3,3
BTC/USDT,1739156400.0,963,54.5,-0.409,96814.98,97429.83,0.6350773403041614,SELL,46,48,False,3,2
BTC/USDT,1739160000.0,964,55.5,-0.3499,96935.46,97683.99,0.7721942001409998,SELL,45,22,False,3,2
BTC/USDT,1739163600.0,965,56.19,-0.2711,97015.26,97664.78,0.6695029214991581,SELL,44,38,False,3,3
BTC/USDT,1739167200.0,966,57.32,-0.2059,97142.43,97728.29,0.603093828309628,SELL,43,17,False,3,3
BTC/USDT,1739170800.0,967,59.85,0.0127,97429.83,97661.16,0.23743241674546875,BUY,40,36,False,3,3
BTC/USDT,1739174400.0,968,62.0,0.1714,97683.99,97358.58,-0.3331252132514279,BUY,43,57,False,3,3
BTC/USDT,1739178000.0,969,61.73,0.2833,97664.78,98215.72,0.5641132862839627,BUY,44,18,True,3,3
BTC/USDT,1739181600.0,970,62.31,0.3703,97728.29,97270.64,-0.46828814870289265,BUY,46,48,False,3,2
BTC/USDT,1739185200.0,971,61.25,0.5641,97661.16,97218.69,-0.4530665005412603,BUY,48,19,False,3,3
BTC/USDT,1739188800.0,972,56.58,0.7133,97358.58,97300.75,-0.0593989764435777,BUY,51,40,False,3,3
BTC/USDT,1739192400.0,973,64.77,0.818,98215.72,97500.0,-0.7287224489114382,BUY,52,41,False,3,3
BTC/USDT,1739196000.0,974,52.92,0.8462,97270.64,97549.99,0.2871884054633606,BUY,53,21,False,3,3
BTC/USDT,1739199600.0,975,52.35,0.857,97218.69,97376.0,0.16181045023338378,BUY,53,26,False,3,2
BTC/USDT,1739203200.0,976,53.21,0.8547,97300.75,97331.95,0.032065528785746346,BUY,53,35,False,3,1
BTC/USDT,1739206800.0,977,55.3,0.829,97500.0,97375.81,-0.12737435897436136,BUY,52,21,False,3,3
BTC/USDT,1739210400.0,978,55.83,0.78,97549.99,97390.26,-0.1637416877234026,BUY,52,26,False,3,2
BTC/USDT,1739214000.0,979,53.44,0.6982,97376.0,97430.82,0.056297239566224726,BUY,50,20,False,3,3
BTC/USDT,1739217600.0,980,52.82,0.6155,97331.95,97783.12,0.46353740986387126,BUY,49,20,False,3,3
BTC/USDT,1739221200.0,981,53.4,0.5554,97375.81,97994.23,0.6350858596195486,BUY,48,19,True,3,3
